Id,Name,IsMandatory,IsProhibited,CanonicalName,Aliases,IsActive,IsCondiment,GeneratedAliasCount,ReviewSuggested
18a4939f-6e3e-43e3-8875-9c19d984153c,Antep Fıstığı,f,f,Antep Fıstığı,"[""Antep Fıstığı"", ""antep-fıstığı"", ""antepfıstığı"", ""antep-fistigi"", ""antep fistigi"", ""antepfistigi"", ""pistachio"", ""pistachios""]",t,f,8,False
ee000010-0000-0000-0000-000000000000,Ispanak,f,f,Ispanak,"[""Ispanak"", ""ispanak"", ""spinach"", ""baby spinach"", ""baby-spinach"", ""babyspinach"", ""taze ıspanak"", ""taze-ıspanak"", ""tazeıspanak"", ""taze-ispanak"", ""taze ispanak"", ""tazeispanak""]",t,f,12,False
ee000011-0000-0000-0000-000000000000,Brokoli,f,f,Brokoli,"[""Brokoli"", ""broccoli"", ""brokoli çiçeği"", ""brokoli-çiçeği"", ""brokoliçiçeği"", ""brokoli-cicegi"", ""brokoli cicegi"", ""brokolicicegi""]",t,f,8,False
ee000012-0000-0000-0000-000000000000,Havuç,f,f,Havuç,"[""Havuç"", ""havuc"", ""carrot"", ""carrots"", ""taze havuç"", ""taze-havuç"", ""tazehavuç"", ""taze-havuc"", ""taze havuc"", ""tazehavuc"", ""bebek havuç"", ""bebek-havuç"", ""bebekhavuç"", ""bebek-havuc"", ""bebek havuc"", ""bebekhavuc""]",t,f,16,False
ee000013-0000-0000-0000-000000000000,Patlıcan,f,f,Patlıcan,"[""Patlıcan"", ""patlican"", ""eggplant"", ""aubergine"", ""kemer patlıcan"", ""kemer-patlıcan"", ""kemerpatlıcan"", ""kemer-patlican"", ""kemer patlican"", ""kemerpatlican""]",t,f,10,False
ee000014-0000-0000-0000-000000000000,Kabak,f,f,Kabak,"[""Kabak"", ""zucchini"", ""courgette"", ""kabak çiçeği"", ""kabak-çiçeği"", ""kabakçiçeği"", ""kabak-cicegi"", ""kabak cicegi"", ""kabakcicegi"", ""sakız kabağı"", ""sakız-kabağı"", ""sakızkabağı"", ""sakiz-kabagi"", ""sakiz kabagi"", ""sakizkabagi""]",t,f,15,False
ee000015-0000-0000-0000-000000000000,Marul,f,f,Marul,"[""Marul"", ""lettuce"", ""romaine lettuce"", ""romaine-lettuce"", ""romainelettuce"", ""iceberg lettuce"", ""iceberg-lettuce"", ""iceberglettuce"", ""yeşil marul"", ""yeşil-marul"", ""yeşilmarul"", ""yesil-marul"", ""yesil marul"", ""yesilmarul"", ""green lettuce"", ""green-lettuce"", ""greenlettuce"", ""romaine"", ""kıvırcık marul"", ""kıvırcık-marul"", ""kıvırcıkmarul"", ""kivircik-marul"", ""kivircik marul"", ""kivircikmarul""]",t,f,24,False
ee000016-0000-0000-0000-000000000000,Roka,f,f,Roka,"[""Roka"", ""arugula"", ""rocket"", ""taze roka"", ""taze-roka"", ""tazeroka""]",t,f,6,False
aa2dc2c3-3701-456b-8cd9-ea608cedc56a,Arpa Şehriye,f,f,Arpa Şehriye,"[""Arpa Şehriye"", ""arpa-şehriye"", ""arpaşehriye"", ""arpa-sehriye"", ""arpa sehriye"", ""arpasehriye"", ""orzo"", ""barley vermicelli"", ""barley-vermicelli"", ""barleyvermicelli"", ""toasted orzo"", ""toasted-orzo"", ""toastedorzo""]",t,f,13,False
ee000018-0000-0000-0000-000000000000,Dereotu,f,f,Dereotu,"[""Dereotu"", ""dill"", ""taze dereotu"", ""taze-dereotu"", ""tazedereotu"", ""kurutulmuş dereotu"", ""kurutulmuş-dereotu"", ""kurutulmuşdereotu"", ""kurutulmus-dereotu"", ""kurutulmus dereotu"", ""kurutulmusdereotu""]",t,f,11,False
ee00001a-0000-0000-0000-000000000000,Muz,f,f,Muz,"[""Muz"", ""banana"", ""bananas"", ""taze muz"", ""taze-muz"", ""tazemuz"", ""olgun muz"", ""olgun-muz"", ""olgunmuz""]",t,f,9,False
ee00001b-0000-0000-0000-000000000000,Elma,f,f,Elma,"[""Elma"", ""apple"", ""apples"", ""taze elma"", ""taze-elma"", ""tazeelma"", ""yeşil elma"", ""yeşil-elma"", ""yeşilelma"", ""yesil-elma"", ""yesil elma"", ""yesilelma"", ""green apple"", ""green-apple"", ""greenapple""]",t,f,15,False
ee00001c-0000-0000-0000-000000000000,Portakal,f,f,Portakal,"[""Portakal"", ""orange"", ""oranges"", ""taze portakal"", ""taze-portakal"", ""tazeportakal"", ""sıkma portakal"", ""sıkma-portakal"", ""sıkmaportakal"", ""sikma-portakal"", ""sikma portakal"", ""sikmaportakal""]",t,f,12,False
ee00001d-0000-0000-0000-000000000000,Çilek,f,f,Çilek,"[""Çilek"", ""cilek"", ""strawberry"", ""strawberries"", ""taze çilek"", ""taze-çilek"", ""tazeçilek"", ""taze-cilek"", ""taze cilek"", ""tazecilek""]",t,f,10,False
ee00001e-0000-0000-0000-000000000000,Avokado,f,f,Avokado,"[""Avokado"", ""avocado"", ""avocados"", ""olgun avokado"", ""olgun-avokado"", ""olgunavokado""]",t,f,6,False
ee000020-0000-0000-0000-000000000000,Kivi,f,f,Kivi,"[""Kivi"", ""kiwi"", ""kiwifruit"", ""taze kivi"", ""taze-kivi"", ""tazekivi""]",t,f,6,False
ee000021-0000-0000-0000-000000000000,Yumurta,f,f,Yumurta,"[""Yumurta"", ""egg"", ""eggs"", ""chicken egg"", ""chicken-egg"", ""chickenegg"", ""tam yumurta"", ""tam-yumurta"", ""tamyumurta"", ""büyük yumurta"", ""büyük-yumurta"", ""büyükyumurta"", ""buyuk-yumurta"", ""buyuk yumurta"", ""buyukyumurta"", ""organik yumurta"", ""organik-yumurta"", ""organikyumurta""]",t,f,18,False
ee000022-0000-0000-0000-000000000000,Tavuk Göğsü,f,f,Tavuk Göğsü,"[""Tavuk Göğsü"", ""tavuk-göğsü"", ""tavukgöğsü"", ""tavuk-gogsu"", ""tavuk gogsu"", ""tavukgogsu"", ""chicken breast"", ""chicken-breast"", ""chickenbreast"", ""chicken fillet"", ""chicken-fillet"", ""chickenfillet"", ""chicken filet"", ""chicken-filet"", ""chickenfilet"", ""skinless chicken breast"", ""skinless-chicken-breast"", ""skinlesschickenbreast"", ""boneless chicken breast"", ""boneless-chicken-breast"", ""bonelesschickenbreast"", ""tavuk"", ""chicken"", ""piliç"", ""pilic"", ""piliç göğsü"", ""piliç-göğsü"", ""piliçgöğsü"", ""pilic-gogsu"", ""pilic gogsu"", ""pilicgogsu""]",t,f,31,False
ee000023-0000-0000-0000-000000000000,Ton Balığı,f,f,Ton Balığı,"[""Ton Balığı"", ""ton-balığı"", ""tonbalığı"", ""ton-baligi"", ""ton baligi"", ""tonbaligi"", ""tuna"", ""tuna fish"", ""tuna-fish"", ""tunafish"", ""canned tuna"", ""canned-tuna"", ""cannedtuna"", ""ton balık"", ""ton-balık"", ""tonbalık"", ""ton-balik"", ""ton balik"", ""tonbalik"", ""light ton"", ""light-ton"", ""lightton"", ""sardalye benzeri"", ""sardalye-benzeri"", ""sardalyebenzeri""]",t,f,25,False
ee000024-0000-0000-0000-000000000000,Kıyma,f,f,Kıyma,"[""Kıyma"", ""kiyma"", ""mince"", ""dana kıyma"", ""dana-kıyma"", ""danakıyma"", ""dana-kiyma"", ""dana kiyma"", ""danakiyma"", ""ground beef"", ""ground-beef"", ""groundbeef"", ""minced beef"", ""minced-beef"", ""mincedbeef"", ""beef mince"", ""beef-mince"", ""beefmince"", ""karışık kıyma"", ""karışık-kıyma"", ""karışıkkıyma"", ""karisik-kiyma"", ""karisik kiyma"", ""karisikkiyma""]",t,f,24,False
ee000025-0000-0000-0000-000000000000,Somon,f,f,Somon,"[""Somon"", ""salmon"", ""somon fileto"", ""somon-fileto"", ""somonfileto"", ""taze somon"", ""taze-somon"", ""tazesomon""]",t,f,8,False
ee000026-0000-0000-0000-000000000000,Hindi Göğsü,f,f,Hindi Göğsü,"[""Hindi Göğsü"", ""hindi-göğsü"", ""hindigöğsü"", ""hindi-gogsu"", ""hindi gogsu"", ""hindigogsu"", ""turkey breast"", ""turkey-breast"", ""turkeybreast"", ""turkey fillet"", ""turkey-fillet"", ""turkeyfillet"", ""hindi"", ""turkey"", ""piliç muadili"", ""piliç-muadili"", ""piliçmuadili"", ""pilic-muadili"", ""pilic muadili"", ""pilicmuadili""]",t,f,20,False
ee000027-0000-0000-0000-000000000000,Yulaf,f,f,Yulaf,"[""Yulaf"", ""oats"", ""rolled oats"", ""rolled-oats"", ""rolledoats"", ""oat"", ""yulaf ezmesi"", ""yulaf-ezmesi"", ""yulafezmesi"", ""oatmeal""]",t,f,10,False
ee000028-0000-0000-0000-000000000000,Pirinç,f,f,Pirinç,"[""Pirinç"", ""pirinc"", ""rice"", ""white rice"", ""white-rice"", ""whiterice"", ""baldo pirinç"", ""baldo-pirinç"", ""baldopirinç"", ""baldo-pirinc"", ""baldo pirinc"", ""baldopirinc"", ""baldo rice"", ""baldo-rice"", ""baldorice"", ""short grain rice"", ""short-grain-rice"", ""shortgrainrice"", ""uzun taneli pirinç"", ""uzun-taneli-pirinç"", ""uzuntanelipirinç"", ""uzun-taneli-pirinc"", ""uzun taneli pirinc"", ""uzuntanelipirinc""]",t,f,24,False
ee000029-0000-0000-0000-000000000000,Bulgur,f,f,Bulgur,"[""Bulgur"", ""bulgur wheat"", ""bulgur-wheat"", ""bulgurwheat"", ""bulgur pilavı"", ""bulgur-pilavı"", ""bulgurpilavı"", ""bulgur-pilavi"", ""bulgur pilavi"", ""bulgurpilavi"", ""broken wheat"", ""broken-wheat"", ""brokenwheat"", ""ince bulgur"", ""ince-bulgur"", ""incebulgur""]",t,f,16,False
ee00002a-0000-0000-0000-000000000000,Makarna,f,f,Makarna,"[""Makarna"", ""pasta"", ""spagetti"", ""spaghetti"", ""penne"", ""erişte"", ""eriste""]",t,f,7,False
ee00002b-0000-0000-0000-000000000000,Kinoa,f,f,Kinoa,"[""Kinoa"", ""quinoa"", ""tane kinoa"", ""tane-kinoa"", ""tanekinoa""]",t,f,5,False
ee00002c-0000-0000-0000-000000000000,Ekmek,f,f,Ekmek,"[""Ekmek"", ""bread"", ""tam buğday ekmek"", ""tam-buğday-ekmek"", ""tambuğdayekmek"", ""tam-bugday-ekmek"", ""tam bugday ekmek"", ""tambugdayekmek"", ""whole wheat bread"", ""whole-wheat-bread"", ""wholewheatbread"", ""kepekli ekmek"", ""kepekli-ekmek"", ""kepekliekmek"", ""tost ekmeği"", ""tost-ekmeği"", ""tostekmeği"", ""tost-ekmegi"", ""tost ekmegi"", ""tostekmegi""]",t,f,20,False
ee00002d-0000-0000-0000-000000000000,Un,f,f,Un,"[""Un"", ""flour"", ""buğday unu"", ""buğday-unu"", ""buğdayunu"", ""bugday-unu"", ""bugday unu"", ""bugdayunu"", ""tam buğday unu"", ""tam-buğday-unu"", ""tambuğdayunu"", ""tam-bugday-unu"", ""tam bugday unu"", ""tambugdayunu""]",t,f,14,False
ee00002e-0000-0000-0000-000000000000,Kırmızı Mercimek,f,f,Kırmızı Mercimek,"[""Kırmızı Mercimek"", ""kırmızı-mercimek"", ""kırmızımercimek"", ""kirmizi-mercimek"", ""kirmizi mercimek"", ""kirmizimercimek"", ""red lentil"", ""red-lentil"", ""redlentil"", ""red lentils"", ""red-lentils"", ""redlentils"", ""mercimek"", ""lentil"", ""lentils"", ""orange lentil"", ""orange-lentil"", ""orangelentil""]",t,f,18,False
ee00002f-0000-0000-0000-000000000000,Nohut,f,f,Nohut,"[""Nohut"", ""chickpea"", ""chickpeas"", ""garbanzo bean"", ""garbanzo-bean"", ""garbanzobean"", ""garbanzo"", ""haşlanmış nohut"", ""haşlanmış-nohut"", ""haşlanmışnohut"", ""haslanmis-nohut"", ""haslanmis nohut"", ""haslanmisnohut""]",t,f,13,False
ee000030-0000-0000-0000-000000000000,Kuru Fasulye,f,f,Kuru Fasulye,"[""Kuru Fasulye"", ""kuru-fasulye"", ""kurufasulye"", ""white beans"", ""white-beans"", ""whitebeans"", ""dry beans"", ""dry-beans"", ""drybeans"", ""dried beans"", ""dried-beans"", ""driedbeans"", ""fasulye"", ""bean"", ""beans"", ""haricot bean"", ""haricot-bean"", ""haricotbean"", ""white bean"", ""white-bean"", ""whitebean"", ""pinto bean"", ""pinto-bean"", ""pintobean""]",t,f,24,False
ee000032-0000-0000-0000-000000000000,Zeytin,f,f,Zeytin,"[""Zeytin"", ""olive"", ""olives"", ""siyah zeytin"", ""siyah-zeytin"", ""siyahzeytin"", ""black olive"", ""black-olive"", ""blackolive"", ""yeşil zeytin"", ""yeşil-zeytin"", ""yeşilzeytin"", ""yesil-zeytin"", ""yesil zeytin"", ""yesilzeytin"", ""green olive"", ""green-olive"", ""greenolive"", ""sofralık zeytin"", ""sofralık-zeytin"", ""sofralıkzeytin"", ""sofralik-zeytin"", ""sofralik zeytin"", ""sofralikzeytin""]",t,f,24,False
0b28af93-1bda-41e1-b6d8-2e4a74fe8add,Soğan,f,f,Soğan,"[""Soğan"", ""sogan"", ""onion"", ""onions"", ""red onion"", ""red-onion"", ""redonion"", ""kuru soğan"", ""kuru-soğan"", ""kurusoğan"", ""kuru-sogan"", ""kuru sogan"", ""kurusogan"", ""dry onion"", ""dry-onion"", ""dryonion"", ""beyaz soğan"", ""beyaz-soğan"", ""beyazsoğan"", ""beyaz-sogan"", ""beyaz sogan"", ""beyazsogan"", ""white onion"", ""white-onion"", ""whiteonion"", ""kırmızı soğan"", ""kırmızı-soğan"", ""kırmızısoğan"", ""kirmizi-sogan"", ""kirmizi sogan"", ""kirmizisogan""]",t,t,31,False
34cff38e-95a7-480d-a3a9-040e41c623a2,Ayçiçek Yağı,f,f,Ayçiçek Yağı,"[""Ayçiçek Yağı"", ""ayçiçek-yağı"", ""ayçiçekyağı"", ""aycicek-yagi"", ""aycicek yagi"", ""aycicekyagi"", ""sunflower oil"", ""sunflower-oil"", ""sunfloweroil"", ""bitkisel yağ"", ""bitkisel-yağ"", ""bitkiselyağ"", ""bitkisel-yag"", ""bitkisel yag"", ""bitkiselyag"", ""ayçiçeği yağı"", ""ayçiçeği-yağı"", ""ayçiçeğiyağı"", ""aycicegi-yagi"", ""aycicegi yagi"", ""aycicegiyagi""]",t,t,21,False
5cefeb11-f57b-4a85-b1e2-4dfb64457faf,Zeytinyağı,f,f,Zeytinyağı,"[""Zeytinyağı"", ""zeytinyagi"", ""olive oil"", ""olive-oil"", ""oliveoil"", ""extra virgin olive oil"", ""extra-virgin-olive-oil"", ""extravirginoliveoil"", ""sızma zeytinyağı"", ""sızma-zeytinyağı"", ""sızmazeytinyağı"", ""sizma-zeytinyagi"", ""sizma zeytinyagi"", ""sizmazeytinyagi"", ""riviera zeytinyağı"", ""riviera-zeytinyağı"", ""rivierazeytinyağı"", ""riviera-zeytinyagi"", ""riviera zeytinyagi"", ""rivierazeytinyagi"", ""extravirgin zeytinyağı"", ""extravirgin-zeytinyağı"", ""extravirginzeytinyağı"", ""extravirgin-zeytinyagi"", ""extravirgin zeytinyagi"", ""extravirginzeytinyagi""]",t,t,26,False
9a8309f0-67c4-4a45-9c1a-4a9049eb2c74,Zerdeçal,f,f,Zerdeçal,"[""Zerdeçal"", ""zerdecal"", ""turmeric"", ""taze zerdeçal"", ""taze-zerdeçal"", ""tazezerdeçal"", ""taze-zerdecal"", ""taze zerdecal"", ""tazezerdecal"", ""toz zerdeçal"", ""toz-zerdeçal"", ""tozzerdeçal"", ""toz-zerdecal"", ""toz zerdecal"", ""tozzerdecal"", ""powder turmeric"", ""powder-turmeric"", ""powderturmeric""]",t,t,18,False
a55b8e4c-ff64-40e9-a308-f604769ba02f,Kimyon,f,f,Kimyon,"[""Kimyon"", ""cumin"", ""çekirdek kimyon"", ""çekirdek-kimyon"", ""çekirdekkimyon"", ""cekirdek-kimyon"", ""cekirdek kimyon"", ""cekirdekkimyon"", ""toz kimyon"", ""toz-kimyon"", ""tozkimyon"", ""powder cumin"", ""powder-cumin"", ""powdercumin""]",t,t,14,False
d39cbda8-1fdd-4317-94c1-7660cfff3d48,Sarımsak,f,f,Sarımsak,"[""Sarımsak"", ""sarimsak"", ""garlic"", ""garlic clove"", ""garlic-clove"", ""garlicclove"", ""taze sarımsak"", ""taze-sarımsak"", ""tazesarımsak"", ""taze-sarimsak"", ""taze sarimsak"", ""tazesarimsak"", ""sarımsak tozu"", ""sarımsak-tozu"", ""sarımsaktozu"", ""sarimsak-tozu"", ""sarimsak tozu"", ""sarimsaktozu""]",t,t,18,False
fad45ed7-f4c8-4173-b30e-e83caa3c3973,Bal,f,f,Bal,"[""Bal"", ""honey"", ""çiçek balı"", ""çiçek-balı"", ""çiçekbalı"", ""cicek-bali"", ""cicek bali"", ""cicekbali"", ""saf bal"", ""saf-bal"", ""safbal"", ""doğal bal"", ""doğal-bal"", ""doğalbal"", ""dogal-bal"", ""dogal bal"", ""dogalbal""]",t,t,17,False
ee00000e-0000-0000-0000-000000000000,Soğan,f,f,Soğan,"[""Soğan"", ""sogan"", ""onion"", ""onions"", ""red onion"", ""red-onion"", ""redonion"", ""kuru soğan"", ""kuru-soğan"", ""kurusoğan"", ""kuru-sogan"", ""kuru sogan"", ""kurusogan"", ""dry onion"", ""dry-onion"", ""dryonion"", ""kırmızı soğan"", ""kırmızı-soğan"", ""kırmızısoğan"", ""kirmizi-sogan"", ""kirmizi sogan"", ""kirmizisogan""]",t,t,22,False
ee00000f-0000-0000-0000-000000000000,Sarımsak,f,f,Sarımsak,"[""Sarımsak"", ""sarimsak"", ""garlic"", ""garlic clove"", ""garlic-clove"", ""garlicclove"", ""taze sarımsak"", ""taze-sarımsak"", ""tazesarımsak"", ""taze-sarimsak"", ""taze sarimsak"", ""tazesarimsak"", ""ezilmiş sarımsak"", ""ezilmiş-sarımsak"", ""ezilmişsarımsak"", ""ezilmis-sarimsak"", ""ezilmis sarimsak"", ""ezilmissarimsak""]",t,t,18,False
ee000017-0000-0000-0000-000000000000,Maydanoz,f,f,Maydanoz,"[""Maydanoz"", ""parsley"", ""taze maydanoz"", ""taze-maydanoz"", ""tazemaydanoz"", ""kıvırcık maydanoz"", ""kıvırcık-maydanoz"", ""kıvırcıkmaydanoz"", ""kivircik-maydanoz"", ""kivircik maydanoz"", ""kivircikmaydanoz""]",t,t,11,False
ee000019-0000-0000-0000-000000000000,Nane,f,f,Nane,"[""Nane"", ""mint"", ""taze nane"", ""taze-nane"", ""tazenane"", ""spearmint""]",t,t,6,False
ee00001f-0000-0000-0000-000000000000,Limon,f,f,Limon,"[""Limon"", ""lemon"", ""lemons"", ""taze limon"", ""taze-limon"", ""tazelimon"", ""limon suyu"", ""limon-suyu"", ""limonsuyu""]",t,t,9,False
ee000031-0000-0000-0000-000000000000,Zeytinyağı,f,f,Zeytinyağı,"[""Zeytinyağı"", ""zeytinyagi"", ""olive oil"", ""olive-oil"", ""oliveoil"", ""extra virgin olive oil"", ""extra-virgin-olive-oil"", ""extravirginoliveoil"", ""sızma zeytinyağı"", ""sızma-zeytinyağı"", ""sızmazeytinyağı"", ""sizma-zeytinyagi"", ""sizma zeytinyagi"", ""sizmazeytinyagi""]",t,t,14,False
ee000033-0000-0000-0000-000000000000,Bal,f,f,Bal,"[""Bal"", ""honey"", ""çiçek balı"", ""çiçek-balı"", ""çiçekbalı"", ""cicek-bali"", ""cicek bali"", ""cicekbali"", ""saf bal"", ""saf-bal"", ""safbal""]",t,t,11,False
ee000034-0000-0000-0000-000000000000,Tuz,f,f,Tuz,"[""Tuz"", ""salt"", ""deniz tuzu"", ""deniz-tuzu"", ""deniztuzu"", ""kaya tuzu"", ""kaya-tuzu"", ""kayatuzu""]",t,t,8,False
ee000035-0000-0000-0000-000000000000,Karabiber,f,f,Karabiber,"[""Karabiber"", ""black pepper"", ""black-pepper"", ""blackpepper"", ""pepper"", ""taze çekilmiş karabiber"", ""taze-çekilmiş-karabiber"", ""tazeçekilmişkarabiber"", ""taze-cekilmis-karabiber"", ""taze cekilmis karabiber"", ""tazecekilmiskarabiber""]",t,t,11,False
ee000036-0000-0000-0000-000000000000,Kimyon,f,f,Kimyon,"[""Kimyon"", ""cumin"", ""öğütülmüş kimyon"", ""öğütülmüş-kimyon"", ""öğütülmüşkimyon"", ""ogutulmus-kimyon"", ""ogutulmus kimyon"", ""ogutulmuskimyon""]",t,t,8,False
ee000037-0000-0000-0000-000000000000,Kırmızı Pul Biber,f,f,Kırmızı Pul Biber,"[""Kırmızı Pul Biber"", ""kırmızı-pul-biber"", ""kırmızıpulbiber"", ""kirmizi-pul-biber"", ""kirmizi pul biber"", ""kirmizipulbiber"", ""red pepper flakes"", ""red-pepper-flakes"", ""redpepperflakes"", ""chili flakes"", ""chili-flakes"", ""chiliflakes"", ""crushed red pepper"", ""crushed-red-pepper"", ""crushedredpepper"", ""pul biber"", ""pul-biber"", ""pulbiber"", ""flakes pepper"", ""flakes-pepper"", ""flakespepper"", ""acı pul biber"", ""acı-pul-biber"", ""acıpulbiber"", ""aci-pul-biber"", ""aci pul biber"", ""acipulbiber"", ""hot flakes pepper"", ""hot-flakes-pepper"", ""hotflakespepper""]",t,t,30,False
2080d447-b748-4452-97b6-8526c04bceed,Asma Yaprağı,f,f,Asma Yaprağı,"[""Asma Yaprağı"", ""asma-yaprağı"", ""asmayaprağı"", ""asma-yapragi"", ""asma yapragi"", ""asmayapragi"", ""vine leaf"", ""vine-leaf"", ""vineleaf"", ""vine leaves"", ""vine-leaves"", ""vineleaves"", ""grape leaves"", ""grape-leaves"", ""grapeleaves"", ""üzüm yaprağı"", ""üzüm-yaprağı"", ""üzümyaprağı"", ""uzum-yapragi"", ""uzum yapragi"", ""uzumyapragi"", ""grape leaf"", ""grape-leaf"", ""grapeleaf"", ""sarma yaprağı"", ""sarma-yaprağı"", ""sarmayaprağı"", ""sarma-yapragi"", ""sarma yapragi"", ""sarmayapragi""]",t,f,30,False
1a2f7e40-26de-4e2e-a353-1c600aae8c84,Aşurelik Buğday,f,f,Aşurelik Buğday,"[""Aşurelik Buğday"", ""aşurelik-buğday"", ""aşurelikbuğday"", ""asurelik-bugday"", ""asurelik bugday"", ""asurelikbugday"", ""wheat berries"", ""wheat-berries"", ""wheatberries"", ""hulled wheat"", ""hulled-wheat"", ""hulledwheat"", ""yarma buğday"", ""yarma-buğday"", ""yarmabuğday"", ""yarma-bugday"", ""yarma bugday"", ""yarmabugday""]",t,f,18,False
55494904-b1b3-4ad7-a120-74f7d31da8b6,Ayran,f,f,Ayran,"[""Ayran"", ""yogurt drink"", ""yogurt-drink"", ""yogurtdrink"", ""taze ayran"", ""taze-ayran"", ""tazeayran""]",t,f,7,False
a2957ae7-9f67-4b94-946d-8debe10d6f92,Ayva,f,f,Ayva,"[""Ayva"", ""quince"", ""taze ayva"", ""taze-ayva"", ""tazeayva""]",t,f,5,False
2de656e8-3f8f-49b5-be96-35c5ffa970e4,Badem İçi,f,f,Badem İçi,"[""Badem İçi"", ""badem-içi"", ""bademiçi"", ""badem-ici"", ""badem ici"", ""bademici"", ""almond kernel"", ""almond-kernel"", ""almondkernel"", ""blanched almond"", ""blanched-almond"", ""blanchedalmond"", ""almond kernels"", ""almond-kernels"", ""almondkernels"", ""badem i̇çi"", ""badem-i̇çi"", ""bademi̇çi"", ""badem-i̇ci"", ""badem i̇ci"", ""bademi̇ci""]",t,f,21,False
b1b96f10-b997-4021-b734-73b2c396270f,Bakla,f,f,Bakla,"[""Bakla"", ""broad bean"", ""broad-bean"", ""broadbean"", ""fava bean"", ""fava-bean"", ""favabean"", ""broad beans"", ""broad-beans"", ""broadbeans"", ""taze bakla"", ""taze-bakla"", ""tazebakla""]",t,f,13,False
285197c6-ec73-4851-b33b-dfc5830fee4e,Bakla İçi,f,f,Bakla İçi,"[""Bakla İçi"", ""bakla-içi"", ""baklaiçi"", ""bakla-ici"", ""bakla ici"", ""baklaici"", ""shelled broad bean"", ""shelled-broad-bean"", ""shelledbroadbean"", ""shelled fava bean"", ""shelled-fava-bean"", ""shelledfavabean"", ""iç bakla"", ""iç-bakla"", ""içbakla"", ""ic-bakla"", ""ic bakla"", ""icbakla"", ""peeled broad beans"", ""peeled-broad-beans"", ""peeledbroadbeans"", ""bakla i̇çi"", ""bakla-i̇çi"", ""baklai̇çi"", ""bakla-i̇ci"", ""bakla i̇ci"", ""baklai̇ci""]",t,f,27,False
386f1896-07b0-4a2b-bb8c-fe0894facec0,Baklavalık Yufka,f,f,Baklavalık Yufka,"[""Baklavalık Yufka"", ""baklavalık-yufka"", ""baklavalıkyufka"", ""baklavalik-yufka"", ""baklavalik yufka"", ""baklavalikyufka"", ""phyllo dough"", ""phyllo-dough"", ""phyllodough"", ""phyllo pastry"", ""phyllo-pastry"", ""phyllopastry"", ""baklava pastry"", ""baklava-pastry"", ""baklavapastry"", ""filo pastry"", ""filo-pastry"", ""filopastry""]",t,f,18,False
1d4c5657-d472-4c55-8654-964660fb0871,Baldo Pirinç,f,f,Baldo Pirinç,"[""Baldo Pirinç"", ""baldo-pirinç"", ""baldopirinç"", ""baldo-pirinc"", ""baldo pirinc"", ""baldopirinc"", ""baldo rice"", ""baldo-rice"", ""baldorice"", ""short grain rice"", ""short-grain-rice"", ""shortgrainrice""]",t,f,12,False
209ece7a-b6e3-476a-9d5e-e575e9987de1,Bamya,f,f,Bamya,"[""Bamya"", ""okra"", ""taze bamya"", ""taze-bamya"", ""tazebamya""]",t,f,5,False
ac6a7fcd-3fc3-4cfd-8eb8-6cece0f6fa7c,Barbun,f,f,Barbun,"[""Barbun"", ""red mullet"", ""red-mullet"", ""redmullet"", ""taze barbun"", ""taze-barbun"", ""tazebarbun""]",t,f,7,False
a93eac63-1b8c-4aae-9837-d64690092ab6,Bazlama,f,f,Bazlama,"[""Bazlama"", ""flatbread"", ""turkish flatbread"", ""turkish-flatbread"", ""turkishflatbread"", ""bazlama ekmeği"", ""bazlama-ekmeği"", ""bazlamaekmeği"", ""bazlama-ekmegi"", ""bazlama ekmegi"", ""bazlamaekmegi"", ""flatbread bread"", ""flatbread-bread"", ""flatbreadbread"", ""taze bazlama"", ""taze-bazlama"", ""tazebazlama""]",t,f,17,False
17dc8373-b205-4e23-91ee-d8867cdfc2fa,Beyaz Biber,f,f,Beyaz Biber,"[""Beyaz Biber"", ""beyaz-biber"", ""beyazbiber"", ""white pepper"", ""white-pepper"", ""whitepepper""]",t,t,6,False
6eddd539-2585-4d37-bded-1a2658f97120,Beyaz Lahana,f,f,Beyaz Lahana,"[""Beyaz Lahana"", ""beyaz-lahana"", ""beyazlahana"", ""white cabbage"", ""white-cabbage"", ""whitecabbage"", ""cabbage"", ""lahana""]",t,f,8,False
2741a098-f4b1-48cf-8ff8-e1a7ae190b55,Beyaz Susam,f,f,Beyaz Susam,"[""Beyaz Susam"", ""beyaz-susam"", ""beyazsusam"", ""white sesame"", ""white-sesame"", ""whitesesame"", ""white sesame seeds"", ""white-sesame-seeds"", ""whitesesameseeds""]",t,t,9,False
8462cd89-da4d-4a02-8464-2fd3b94cfcf1,Biber Salçası,f,f,Biber Salçası,"[""Biber Salçası"", ""biber-salçası"", ""bibersalçası"", ""biber-salcasi"", ""biber salcasi"", ""bibersalcasi"", ""pepper paste"", ""pepper-paste"", ""pepperpaste"", ""kırmızı biber salçası"", ""kırmızı-biber-salçası"", ""kırmızıbibersalçası"", ""kirmizi-biber-salcasi"", ""kirmizi biber salcasi"", ""kirmizibibersalcasi"", ""red pepper paste"", ""red-pepper-paste"", ""redpepperpaste""]",t,t,18,False
d0db6fa4-4658-4c24-8ca4-10b36a88f50d,Biberiye,f,f,Biberiye,"[""Biberiye"", ""rosemary"", ""taze biberiye"", ""taze-biberiye"", ""tazebiberiye""]",t,t,5,False
